index,date,add,district,lng,lat,date_scale,rolling_date
10545,2022-03-29,浦东新区同治村,浦东新,121.8,31.0,9.0,2022-03-31
10546,2022-03-29,浦东新区林艺村,浦东新,121.76,30.98,9.0,2022-03-31
10602,2022-03-29,浦东新区顺凌路49弄,浦东新,121.54,31.37,9.0,2022-03-31
10605,2022-03-29,浦东新区康梧路189号工地生活区,浦东新,121.55,31.14,9.0,2022-03-31
10626,2022-03-29,浦东新区金穗路2089号工地生活区,浦东新,121.64,31.25,9.0,2022-03-31
10636,2022-03-29,浦东新区陆凌村西凌家宅,浦东新,121.69,31.1,9.0,2022-03-31
10660,2022-03-29,浦东新区跃丰村费家宅,浦东新,121.74,31.16,9.0,2022-03-31
10661,2022-03-29,浦东新区康新公路4499号,浦东新,121.62,31.12,9.0,2022-03-31
10667,2022-03-29,浦东新区永红村胡家宅,浦东新,121.71,31.23,9.0,2022-03-31
10668,2022-03-29,浦东新区北新村,浦东新,121.54,31.35,9.0,2022-03-31
10685,2022-03-29,浦东新区鸿音路3127号,浦东新,121.82,30.91,9.0,2022-03-31
10688,2022-03-29,杨浦区国定路555弄,杨浦,121.5,31.3,9.0,2022-03-31
10707,2022-03-29,杨浦区顺平路1260弄,杨浦,121.55,31.28,9.0,2022-03-31
10723,2022-03-29,杨浦区军工路400弄,杨浦,121.56,31.29,9.0,2022-03-31
10730,2022-03-29,杨浦区国伟路500弄,杨浦,121.52,31.33,9.0,2022-03-31
10740,2022-03-29,杨浦区眉州路954号,杨浦,121.53,31.27,9.0,2022-03-31
10745,2022-03-29,杨浦区邯郸路470弄,杨浦,121.51,31.3,9.0,2022-03-31
10760,2022-03-29,杨浦区松花江路2号,杨浦,121.55,31.3,9.0,2022-03-31
10761,2022-03-29,杨浦区翔殷路785号,杨浦,121.53,31.3,9.0,2022-03-31
10766,2022-03-29,崇明区崇明区凤南路46号,崇明,121.69,31.38,9.0,2022-03-31
10767,2022-03-29,崇明区潘圆公路1523号,崇明,121.71,31.39,9.0,2022-03-31
10768,2022-03-29,崇明区崇明区丰福路599号,崇明,121.71,31.38,9.0,2022-03-31
10771,2022-03-29,崇明区崇明区丰产村,崇明,121.7,31.39,9.0,2022-03-31
